name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
elimination/drain/conduit,13,4.8993625e-2,107537194,4.8953e-2,0.0,0.0,5189632,0,0,0,9,207618032,198,5800,4.855722e-2,4.8163e-2,4.42916e-4,3.35e-4
elimination/drain/conduit,14,4.510599e-2,99004114,4.5131e-2,0.0,0.0,5189632,0,0,0,7,223346592,213,6096,4.4722931e-2,4.4505e-2,3.89065e-4,2.88e-4
elimination/drain/conduit,15,4.7596296e-2,104470170,4.7619e-2,0.0,0.0,5189632,0,0,0,9,239075312,228,6392,4.7191814e-2,4.6943e-2,4.11161e-4,3.09e-4
elimination/drain/conduit,16,5.4343845e-2,119280484,5.4325e-2,0.0,0.0,5189632,0,0,0,13,255852528,244,6704,5.3870216e-2,5.3506e-2,4.79677e-4,3.49e-4
elimination/drain/conduit,17,5.9356392e-2,130282610,5.937e-2,0.0,0.0,5189632,0,0,0,14,271581168,259,7000,5.8826268e-2,5.845e-2,5.36941e-4,3.99e-4
elimination/drain/conduit,18,5.9109241e-2,129740160,5.9119e-2,0.0,0.0,5189632,0,0,0,10,287309776,274,7296,5.8590842e-2,5.8225e-2,5.25947e-4,3.86e-4
elimination/drain/conduit,19,6.6776236e-2,146568594,6.6755e-2,0.0,0.0,5189632,0,0,0,19,303038448,289,7592,6.6166644e-2,6.5683e-2,6.16798e-4,4.61e-4
elimination/drain/conduit,20,7.0733412e-2,155254272,7.0686e-2,0.0,0.0,5189632,0,0,0,20,319815664,305,7904,7.0060638e-2,6.9509e-2,6.79888e-4,5.29e-4
elimination/drain/conduit,21,6.714131e-2,147369760,6.7193e-2,0.0,0.0,5189632,0,0,0,6,335544304,320,8200,6.6577817e-2,6.6305e-2,5.68815e-4,4.23e-4
elimination/drain/conduit,22,7.6740259e-2,168438832,7.6777e-2,0.0,0.0,5189632,0,0,0,10,351272944,335,8496,7.6077545e-2,7.5612e-2,6.68553e-4,4.93e-4
elimination/drain/conduit,23,7.3623768e-2,161598378,7.3655e-2,0.0,0.0,5189632,0,0,0,6,367001584,350,8792,7.3003955e-2,7.2663e-2,6.25289e-4,4.75e-4
elimination/drain/conduit,25,7.9590295e-2,174694424,7.9658e-2,0.0,0.0,5189632,0,0,0,7,399507440,381,9400,7.8924179e-2,7.8598e-2,6.71324e-4,4.98e-4
elimination/toList/streamly,1,0.120695057,264916068,0.120702,0.0,0.0,97275904,108,0,0,29,56272888,53,123305192,1.9376993e-2,1.9108e-2,0.101343048,0.100938
elimination/toList/streamly,2,0.208637253,457941900,0.208509,0.0,0.0,97292288,1,0,0,53,112853712,106,235088736,2.8525981e-2,2.8292e-2,0.180133834,0.179059
elimination/toList/streamly,3,0.30522631,669947102,0.305367,0.0,0.0,101187584,948,0,0,45,169438896,159,361507232,4.4903341e-2,4.4608e-2,0.260336513,0.256262
elimination/toList/streamly,4,0.422101869,926479534,0.422229,0.0,0.0,101498880,76,0,0,69,226016144,212,480604512,6.6052573e-2,6.5549e-2,0.356058004,0.352561
elimination/toList/streamly,5,0.491793429,1079446898,0.491384,0.0,0.0,101511168,0,0,0,99,282597360,265,587169024,7.3606216e-2,7.314e-2,0.41819779,0.413337
elimination/toList/streamly,6,0.604511225,1326853448,0.604745,0.0,0.0,101511168,0,0,0,104,339178576,318,693746400,9.1686808e-2,9.1093e-2,0.512834035,0.503766
elimination/toList/streamly,7,0.719480289,1579201144,0.719939,0.0,0.0,101511168,1,0,0,113,395763856,371,800325264,0.111704746,0.111104,0.607788015,0.594306
elimination/toList/streamly,8,0.792163922,1738735884,0.792392,0.0,0.0,101511168,1,0,0,155,452341008,424,906905616,0.115815661,0.11502,0.676363095,0.660369
elimination/toList/streamly,9,0.870898482,1911551840,0.871188,0.0,0.0,101523456,3,0,0,137,508922224,477,1013487456,0.126967501,0.126206,0.743942588,0.726133
elimination/toList/streamly,10,0.995763737,2185620998,0.995466,0.0,0.0,101523456,0,0,0,208,565503440,530,1120070784,0.142439673,0.140881,0.853334159,0.832538
