name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
elimination/drain/pure-streamly,2,8.79715e-4,1930876,8.81e-4,0.0,0.0,4268032,0,0,0,0,0,0,0,8.84394e-4,8.8e-4,0.0,0.0
elimination/drain/pure-streamly,3,9.16108e-4,2010784,9.16e-4,0.0,0.0,4268032,0,0,0,0,0,0,0,9.19722e-4,9.15e-4,0.0,0.0
elimination/drain/pure-streamly,4,1.29108e-3,2833828,1.295e-3,0.0,0.0,4268032,0,0,0,0,0,0,0,1.29827e-3,1.292e-3,0.0,0.0
elimination/drain/pure-streamly,5,1.624212e-3,3565042,1.625e-3,0.0,0.0,4268032,0,0,0,0,0,0,0,1.628255e-3,1.625e-3,0.0,0.0
elimination/drain/pure-streamly,6,1.903243e-3,4177470,1.908e-3,0.0,0.0,4268032,0,0,0,1,0,0,0,1.906916e-3,1.906e-3,0.0,0.0
elimination/drain/pure-streamly,7,2.204902e-3,4839580,2.206e-3,0.0,0.0,4268032,0,0,0,0,0,0,0,2.208952e-3,2.206e-3,0.0,0.0
elimination/drain/pure-streamly,8,2.552806e-3,5603190,2.553e-3,0.0,0.0,4268032,0,0,0,0,0,0,0,2.556625e-3,2.552e-3,0.0,0.0
elimination/drain/pure-streamly,9,3.044723e-3,6682920,3.044e-3,0.0,0.0,4268032,0,0,0,0,0,0,0,3.048515e-3,3.045e-3,0.0,0.0
elimination/drain/pure-streamly,10,3.164545e-3,6945922,3.173e-3,0.0,0.0,4268032,0,0,0,1,0,0,0,3.168177e-3,3.166e-3,0.0,0.0
elimination/drain/pure-streamly,11,3.635269e-3,7979444,3.619e-3,0.0,0.0,4280320,0,0,0,1,0,0,0,3.648026e-3,3.621e-3,0.0,0.0
elimination/drain/pure-streamly,12,4.11684e-3,9036278,4.105e-3,0.0,0.0,4321280,0,0,0,2,0,0,0,4.126077e-3,4.102e-3,0.0,0.0
elimination/drain/pure-streamly,13,5.415759e-3,11887308,4.448e-3,0.0,0.0,4321280,0,0,0,8,0,0,0,5.423916e-3,4.406e-3,0.0,0.0
elimination/drain/pure-streamly,14,4.4757e-3,9823794,4.48e-3,0.0,0.0,4321280,0,0,0,0,0,0,0,4.482653e-3,4.477e-3,0.0,0.0
elimination/drain/pure-streamly,15,4.886867e-3,10726284,4.895e-3,0.0,0.0,4321280,0,0,0,1,0,0,0,4.891234e-3,4.886e-3,0.0,0.0
elimination/drain/pure-streamly,16,5.353194e-3,11749820,5.354e-3,0.0,0.0,4321280,0,0,0,0,0,0,0,5.35883e-3,5.354e-3,0.0,0.0
elimination/drain/pure-streamly,17,5.496113e-3,12063534,5.502e-3,0.0,0.0,4321280,0,0,0,1,0,0,0,5.499648e-3,5.496e-3,0.0,0.0
elimination/drain/pure-streamly,18,6.31104e-3,13852388,6.181e-3,0.0,0.0,4321280,0,0,0,43,0,0,0,6.319402e-3,6.087e-3,0.0,0.0
elimination/drain/pure-streamly,19,6.443783e-3,14143822,6.429e-3,0.0,0.0,4321280,0,0,0,4,0,0,0,6.454461e-3,6.236e-3,0.0,0.0
elimination/drain/pure-streamly,20,7.73177e-3,16970756,7.716e-3,0.0,0.0,4321280,0,0,0,2,0,0,0,7.746229e-3,7.707e-3,0.0,0.0
elimination/drain/pure-streamly,21,8.19206e-3,17980858,8.206e-3,0.0,0.0,4321280,0,0,0,1,0,0,0,8.205724e-3,8.19e-3,0.0,0.0
elimination/drain/pure-streamly,22,7.017537e-3,15402920,7.018e-3,0.0,0.0,4321280,0,0,0,0,0,0,0,7.02129e-3,7.017e-3,0.0,0.0
elimination/drain/pure-streamly,23,7.511837e-3,16488012,7.5e-3,0.0,0.0,4321280,0,0,0,3,0,0,0,7.517897e-3,7.479e-3,0.0,0.0
elimination/drain/pure-streamly,25,8.112079e-3,17805730,8.116e-3,0.0,0.0,4321280,0,0,0,1,0,0,0,8.12395e-3,8.114e-3,0.0,0.0
elimination/drain/pure-streamly,26,1.0169462e-2,22321077,1.0146e-2,0.0,0.0,4321280,0,0,0,5,0,0,0,1.0182899e-2,1.0096e-2,0.0,0.0
elimination/drain/pure-streamly,27,8.895088e-3,19524000,8.897e-3,0.0,0.0,4321280,0,0,0,2,0,0,0,8.900363e-3,8.874e-3,0.0,0.0
elimination/drain/pure-streamly,28,9.081383e-3,19932908,9.079e-3,0.0,0.0,4321280,0,0,0,1,0,0,0,9.086337e-3,9.055e-3,0.0,0.0
elimination/drain/pure-streamly,30,1.317599e-2,28920283,1.3196e-2,0.0,0.0,4329472,0,0,0,6,0,0,0,1.3187636e-2,1.3117e-2,0.0,0.0
elimination/drain/pure-streamly,31,9.76642e-3,21436498,9.768e-3,0.0,0.0,4329472,0,0,0,0,0,0,0,9.770827e-3,9.763e-3,0.0,0.0
elimination/drain/pure-streamly,33,1.4937562e-2,32786786,1.4923e-2,0.0,0.0,4333568,0,0,0,10,0,0,0,1.4943981e-2,1.486e-2,0.0,0.0
elimination/drain/pure-streamly,35,1.2350216e-2,27107854,1.2163e-2,0.0,0.0,4337664,0,0,0,34,0,0,0,1.2358878e-2,1.2024e-2,0.0,0.0
elimination/drain/pure-streamly,36,1.1852567e-2,26015434,1.1855e-2,0.0,0.0,4337664,0,0,0,1,0,0,0,1.1859335e-2,1.1852e-2,0.0,0.0
elimination/drain/pure-streamly,38,1.3557312e-2,29757202,1.356e-2,0.0,0.0,4337664,0,0,0,2,0,0,0,1.3563414e-2,1.3544e-2,0.0,0.0
elimination/drain/pure-streamly,40,1.3313649e-2,29222670,1.3314e-2,0.0,0.0,4337664,0,0,0,2,0,0,0,1.3324775e-2,1.3307e-2,0.0,0.0
elimination/drain/pure-streamly,42,1.3986514e-2,30699358,1.3977e-2,0.0,0.0,4341760,0,0,0,6,0,0,0,1.3995005e-2,1.3949e-2,0.0,0.0
elimination/drain/pure-streamly,44,1.7132363e-2,37604314,1.7147e-2,0.0,0.0,4341760,0,0,0,2,0,0,0,1.7140111e-2,1.7118e-2,0.0,0.0
elimination/drain/pure-streamly,47,1.6886054e-2,37063520,1.6858e-2,0.0,0.0,4341760,0,0,0,7,0,0,0,1.6894284e-2,1.6795e-2,0.0,0.0
elimination/drain/pure-streamly,49,1.5676543e-2,34408727,1.5683e-2,0.0,0.0,4341760,0,0,0,4,0,0,0,1.5682221e-2,1.5662e-2,0.0,0.0
elimination/drain/pure-streamly,52,1.9729838e-2,43305455,1.9732e-2,0.0,0.0,4341760,0,0,0,4,0,0,0,1.973722e-2,1.9692e-2,0.0,0.0
elimination/drain/pure-streamly,54,1.9390041e-2,42560115,1.9356e-2,0.0,0.0,4341760,0,0,0,9,0,0,0,1.9403468e-2,1.9305e-2,0.0,0.0
elimination/drain/pure-streamly,57,2.0251237e-2,44449932,2.025e-2,0.0,0.0,4341760,0,0,0,7,0,0,0,2.0262012e-2,2.0216e-2,0.0,0.0
elimination/drain/pure-streamly,60,2.3511136e-2,51605218,2.2891e-2,0.0,0.0,4341760,0,0,0,19,0,0,0,2.3522134e-2,2.2804e-2,0.0,0.0
elimination/drain/pure-streamly,63,2.1515479e-2,47224900,2.1462e-2,0.0,0.0,4341760,0,0,0,12,0,0,0,2.1525136e-2,2.1339e-2,0.0,0.0
elimination/drain/pure-streamly,66,2.1393437e-2,46957020,2.1403e-2,0.0,0.0,4341760,0,0,0,2,0,0,0,2.1401224e-2,2.1396e-2,0.0,0.0
elimination/drain/pure-streamly,69,2.31807e-2,50879899,2.3173e-2,0.0,0.0,4341760,0,0,0,5,0,0,0,2.3191479e-2,2.3156e-2,0.0,0.0
elimination/drain/pure-streamly,73,2.5472191e-2,55909374,2.5477e-2,0.0,0.0,4341760,0,0,0,5,0,0,0,2.5481696e-2,2.5449e-2,0.0,0.0
elimination/drain/pure-streamly,76,2.8212632e-2,61924418,2.8223e-2,0.0,0.0,4341760,0,0,0,4,0,0,0,2.822025e-2,2.8196e-2,0.0,0.0
elimination/drain/pure-streamly,80,2.6622899e-2,58435234,2.66e-2,0.0,0.0,4341760,0,0,0,9,0,0,0,2.6633485e-2,2.6561e-2,0.0,0.0
elimination/drain/pure-streamly,84,2.656438e-2,58306676,2.658e-2,0.0,0.0,4341760,0,0,0,2,0,0,0,2.6569237e-2,2.6567e-2,0.0,0.0
elimination/drain/pure-streamly,89,2.9250663e-2,64202874,2.9232e-2,0.0,0.0,4341760,0,0,0,7,0,0,0,2.9258426e-2,2.9193e-2,0.0,0.0
elimination/drain/pure-streamly,93,3.0215759e-2,66321256,3.0227e-2,0.0,0.0,4341760,0,0,0,4,0,0,0,3.0223584e-2,3.0208e-2,0.0,0.0
elimination/drain/pure-streamly,98,3.1243242e-2,68576402,3.1254e-2,0.0,0.0,4341760,0,0,0,3,0,0,0,3.1249177e-2,3.1239e-2,0.0,0.0
elimination/drain/pure-streamly,103,3.387097e-2,74344121,3.3852e-2,0.0,0.0,4341760,0,0,0,6,0,0,0,3.3878953e-2,3.3801e-2,0.0,0.0
elimination/drain/pure-streamly,108,3.9963254e-2,87716270,3.9954e-2,0.0,0.0,4341760,0,0,0,10,0,0,0,3.9973005e-2,3.9894e-2,0.0,0.0
elimination/drain/pure-streamly,113,3.5712234e-2,78385490,3.5725e-2,0.0,0.0,4341760,0,0,0,4,0,0,0,3.5719315e-2,3.5704e-2,0.0,0.0
elimination/drain/pure-streamly,119,3.8049279e-2,83515110,3.8065e-2,0.0,0.0,4341760,0,0,0,3,0,0,0,3.8055087e-2,3.8049e-2,0.0,0.0
elimination/drain/pure-streamly,125,4.183349e-2,91821274,4.1811e-2,0.0,0.0,4341760,0,0,0,14,0,0,0,4.1843826e-2,4.1744e-2,0.0,0.0
elimination/drain/pure-streamly,131,4.4810967e-2,98356558,4.4818e-2,0.0,0.0,4341760,0,0,0,16,0,0,0,4.4819947e-2,4.4725e-2,0.0,0.0
elimination/drain/pure-streamly,138,4.5194648e-2,99198726,4.5205e-2,0.0,0.0,4341760,0,0,0,10,0,0,0,4.5204714e-2,4.5152e-2,0.0,0.0
elimination/drain/pure-streamly,144,4.6130795e-2,101253476,4.6149e-2,0.0,0.0,4341760,0,0,0,5,0,0,0,4.6140042e-2,4.6124e-2,0.0,0.0
elimination/drain/pure-streamly,152,4.8714147e-2,106923722,4.8713e-2,0.0,0.0,4341760,0,0,0,7,0,0,0,4.8721543e-2,4.868e-2,0.0,0.0
elimination/toList/pure-streamly,1,7.572626e-3,16621480,7.55e-3,0.0,0.0,5210112,0,0,0,3,71217264,69,4272,7.394864e-3,7.256e-3,1.99736e-4,1.64e-4
elimination/toList/pure-streamly,2,1.4322542e-2,31436944,1.4312e-2,0.0,0.0,5210112,0,0,0,8,143474728,139,6608,1.3964179e-2,1.3749e-2,3.69374e-4,3.03e-4
elimination/toList/pure-streamly,3,2.2558041e-2,49513130,2.1552e-2,0.0,0.0,5210112,0,0,0,10,215728144,209,8952,2.205521e-2,2.0728e-2,5.09463e-4,4.15e-4
elimination/toList/pure-streamly,4,3.1840967e-2,69888450,3.1471e-2,0.0,0.0,5210112,0,0,0,111,287981656,279,11312,3.0959982e-2,2.9285e-2,8.87704e-4,6.24e-4
elimination/toList/pure-streamly,5,3.4951059e-2,76714726,3.4916e-2,0.0,0.0,5210112,0,0,0,17,359202928,348,13640,3.4122708e-2,3.3542e-2,8.36284e-4,6.53e-4
elimination/toList/pure-streamly,6,4.3555243e-2,95600356,4.3552e-2,0.0,0.0,5210112,0,0,0,7,431456392,418,16000,4.2554719e-2,4.2002e-2,1.007224e-3,7.95e-4
elimination/toList/pure-streamly,7,4.9985462e-2,109714208,4.9963e-2,0.0,0.0,5210112,0,0,0,13,503709960,488,18360,4.8827776e-2,4.8188e-2,1.164482e-3,8.79e-4
elimination/toList/pure-streamly,8,5.4766617e-2,120208430,5.4792e-2,0.0,0.0,5210112,0,0,0,5,575963392,558,20720,5.3556103e-2,5.2968e-2,1.217166e-3,9.49e-4
elimination/toList/pure-streamly,9,7.0241948e-2,154175546,7.0189e-2,0.0,0.0,5210112,0,0,0,20,647184664,627,23048,6.8606148e-2,6.7566e-2,1.642578e-3,1.243e-3
elimination/toList/pure-streamly,10,6.8905107e-2,151241248,6.8859e-2,0.0,0.0,5210112,0,0,0,13,719438128,697,25408,6.7369457e-2,6.6484e-2,1.542601e-3,1.191e-3
elimination/toList/pure-streamly,11,7.7091403e-2,169209506,7.6506e-2,0.0,0.0,5210112,0,0,0,20,791691592,767,27768,7.53841e-2,7.381e-2,1.714667e-3,1.328e-3
elimination/toList/pure-streamly,12,7.875835e-2,172868216,7.8798e-2,0.0,0.0,5210112,0,0,0,7,863945056,837,30128,7.7035349e-2,7.6214e-2,1.728934e-3,1.296e-3
elimination/toList/pure-streamly,13,8.7773446e-2,192655632,8.7796e-2,0.0,0.0,5210112,0,0,0,10,935166328,906,32456,8.5841731e-2,8.4889e-2,1.938103e-3,1.478e-3
